PMID,Title,Exclusion,Code Available,Data Available,Repository Link,Comments,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
35667703,Nonconscious information can be identified as task-relevant but not prioritized in working memory,,,,,,"Pedale T, Fontan A, Grill F, Bergström F, Eriksson J.",Cereb Cortex. 2023 Feb 20;33(5):2287-2301. doi: 10.1093/cercor/bhac208.,Pedale T,Cereb Cortex,2023,2022/06/06,PMC9977358,,10.1093/cercor/bhac208
37835864,Functional FDG-PET: Measurement of Task Related Neural Activity in Humans-A Compartment Model Approach and Comparison to fMRI,,,,,,"Madsen SS, Hvidsten S, Andersen TL.",Diagnostics (Basel). 2023 Oct 4;13(19):3121. doi: 10.3390/diagnostics13193121.,Madsen SS,Diagnostics (Basel),2023,2023/10/14,PMC10572846,,10.3390/diagnostics13193121
37399050,Prefrontal cortex state representations shape human credit assignment,,,,,,"Lamba A, Nassar MR, FeldmanHall O.",Elife. 2023 Jul 3;12:e84888. doi: 10.7554/eLife.84888.,Lamba A,Elife,2023,2023/07/03,PMC10351919,,10.7554/eLife.84888
38061463,Electric Field Modeling in Personalizing Transcranial Magnetic Stimulation Interventions,,,,,,"Dannhauer M, Gomez LJ, Robins PL, Wang D, Hasan NI, Thielscher A, Siebner HR, Fan Y, Deng ZD.",Biol Psychiatry. 2024 Mar 15;95(6):494-501. doi: 10.1016/j.biopsych.2023.11.022. Epub 2023 Dec 5.,Dannhauer M,Biol Psychiatry,2024,2023/12/07,PMC10922371,NIHMS1951850,10.1016/j.biopsych.2023.11.022
36717325,Methylphenidate Enhances Spontaneous Fluctuations in Reward and Cognitive Control Networks in Children With Attention-Deficit/Hyperactivity Disorder,,,,,,"Mizuno Y, Cai W, Supekar K, Makita K, Takiguchi S, Silk TJ, Tomoda A, Menon V.",Biol Psychiatry Cogn Neurosci Neuroimaging. 2023 Mar;8(3):271-280. doi: 10.1016/j.bpsc.2022.10.001. Epub 2022 Oct 23.,Mizuno Y,Biol Psychiatry Cogn Neurosci Neuroimaging,2023,2023/01/30,,,10.1016/j.bpsc.2022.10.001
36824676,Changing role of the amygdala in affective and cognitive traits between early and late adulthood,,,,,,"Doucet GE, Kruse JA, Hamlin N, Oleson JJ, White SF.",Front Psychiatry. 2023 Feb 7;14:1033543. doi: 10.3389/fpsyt.2023.1033543. eCollection 2023.,Doucet GE,Front Psychiatry,2023,2023/02/24,PMC9941165,,10.3389/fpsyt.2023.1033543
37296683,Brain Tumor Class Detection in Flair/T2 Modality MRI Slices Using Elephant-Herd Algorithm Optimized Features,,,,,,"Rajinikanth V, Vincent PMDR, Gnanaprakasam CN, Srinivasan K, Chang CY.",Diagnostics (Basel). 2023 May 23;13(11):1832. doi: 10.3390/diagnostics13111832.,Rajinikanth V,Diagnostics (Basel),2023,2023/06/10,PMC10252483,,10.3390/diagnostics13111832
36442584,"Syncope in the athlete - Minor changes, major diagnosis!",,,,,,"Costa Oliveira C, Vieira C, Galvão Braga C, Martins J, Durães Campos I, Bettencourt N, Rocha S, Marques J.",Rev Port Cardiol. 2023 Jan;42(1):71.e1-71.e6. doi: 10.1016/j.repc.2019.08.012. Epub 2022 Nov 25.,Costa Oliveira C,Rev Port Cardiol,2023,2022/11/28,,,10.1016/j.repc.2019.08.012
36777201,Neural correlates of overvaluation and the effort to save possessions in a novel decision task: An exploratory fMRI study,,,,,,"Liu T, Vickers BD, Seidler RD, Preston SD.",Front Psychol. 2023 Jan 26;14:1059051. doi: 10.3389/fpsyg.2023.1059051. eCollection 2023.,Liu T,Front Psychol,2023,2023/02/13,PMC9911144,,10.3389/fpsyg.2023.1059051
37131799,Spatial-extent inference for testing variance components in reliability and heritability studies,,,,,,"Pan R, Dickie EW, Hawco C, Reid N, Voineskos AN, Park JY.",bioRxiv [Preprint]. 2023 Oct 8:2023.04.19.537270. doi: 10.1101/2023.04.19.537270.,Pan R,bioRxiv,2023,2023/05/03,PMC10153210,,10.1101/2023.04.19.537270
37745340,Brain-wide functional connectivity artifactually inflates throughout fMRI scans: a problem and solution,,,,,,"Korponay C, Janes AC, Frederick BB.",bioRxiv [Preprint]. 2023 Sep 15:2023.09.08.556939. doi: 10.1101/2023.09.08.556939.,Korponay C,bioRxiv,2023,2023/09/25,PMC10515781,,10.1101/2023.09.08.556939
38144687,Cognitive and perceptual load have opposing effects on brain network efficiency and behavioral variability in ADHD,,,,,,"Fisher JT, Hopp FR, Weber R.",Netw Neurosci. 2023 Dec 22;7(4):1483-1496. doi: 10.1162/netn_a_00336. eCollection 2023.,Fisher JT,Netw Neurosci,2023,2023/12/25,PMC10727773,,10.1162/netn_a_00336
37689832,Active vs. computer-based passive decision-making leads to discrepancies in outcome evaluation: evidence from self-reported emotional experience and brain activity,,,,,,"Tao R, Zhang C, Zhao H, Xu S.",Cereb Cortex. 2023 Oct 9;33(20):10676-10685. doi: 10.1093/cercor/bhad317.,Tao R,Cereb Cortex,2023,2023/09/09,,,10.1093/cercor/bhad317
37539228,Strategic filtering of high-energy visible light expands neural correlates of functional vision particularly in older participants,,,,,,"Hammond B, Gogniat M, Buch J, Miller LS.",Heliyon. 2023 Jul 5;9(7):e17271. doi: 10.1016/j.heliyon.2023.e17271. eCollection 2023 Jul.,Hammond B,Heliyon,2023,2023/08/04,PMC10394902,,10.1016/j.heliyon.2023.e17271
37840920,Functional MRI evaluation of hyperbaric oxygen therapy effect on hand motor recovery in a chronic post-stroke patient: a case report and physiological discussion,,,,,,"Catalogna M, Hadanny A, Parag Y, Adler M, Elkarif V, Efrati S.",Front Neurol. 2023 Sep 29;14:1233841. doi: 10.3389/fneur.2023.1233841. eCollection 2023.,Catalogna M,Front Neurol,2023,2023/10/16,PMC10570419,,10.3389/fneur.2023.1233841
37674783,Investigating the effects of the aging brain on real tool use performance-an fMRI study,,,,,,"Seifert C, Zhao J, Brandi ML, Kampe T, Hermsdörfer J, Wohlschläger A.",Front Aging Neurosci. 2023 Aug 22;15:1238731. doi: 10.3389/fnagi.2023.1238731. eCollection 2023.,Seifert C,Front Aging Neurosci,2023,2023/09/07,PMC10477673,,10.3389/fnagi.2023.1238731
37550004,EULAR recommendations for the use of imaging in large vessel vasculitis in clinical practice: 2023 update,,,,,,"Dejaco C, Ramiro S, Bond M, Bosch P, Ponte C, Mackie SL, Bley TA, Blockmans D, Brolin S, Bolek EC, Cassie R, Cid MC, Molina-Collada J, Dasgupta B, Nielsen BD, De Miguel E, Direskeneli H, Duftner C, Hočevar A, Molto A, Schäfer VS, Seitz L, Slart RHJA, Schmidt WA.",Ann Rheum Dis. 2023 Aug 7:ard-2023-224543. doi: 10.1136/ard-2023-224543. Online ahead of print.,Dejaco C,Ann Rheum Dis,2023,2023/08/07,,,10.1136/ard-2023-224543
36969492,Gender diversity associated with patterns of brain activation seen in populations that experience childhood stress,,,,,,"Loso H, Chaarani B, Dube SL, Albaugh MD, Cheaito A, Garavan H, Potter A.",Front Integr Neurosci. 2023 Mar 9;17:1084748. doi: 10.3389/fnint.2023.1084748. eCollection 2023.,Loso H,Front Integr Neurosci,2023,2023/03/27,PMC10033574,,10.3389/fnint.2023.1084748
37565072,Methamphetamine enhances neural activation during anticipation of loss in the monetary incentive delay task,,,,,,"Molla H, Keedy S, DeBrosse J, de Wit H.",Cereb Cortex Commun. 2023 Jul 20;4(3):tgad014. doi: 10.1093/texcom/tgad014. eCollection 2023.,Molla H,Cereb Cortex Commun,2023,2023/08/11,PMC10412021,,10.1093/texcom/tgad014
37850195,Sleep Architecture and Sleep EEG Alterations are Associated with Impaired Cognition Under Sleep Restriction,,,,,,"Mao T, Chai Y, Guo B, Quan P, Rao H.",Nat Sci Sleep. 2023 Oct 12;15:823-838. doi: 10.2147/NSS.S420650. eCollection 2023.,Mao T,Nat Sci Sleep,2023,2023/10/18,PMC10578164,,10.2147/NSS.S420650
37437575,Novel personalized treatment strategy for patients with chronic stroke with severe upper-extremity impairment: The first patient of the AVANCER trial,,,,,,"Bigoni C, Beanato E, Harquel S, Hervé J, Oflar M, Crema A, Espinosa A, Evangelista GG, Koch P, Bonvin C, Turlan JL, Guggisberg A, Morishita T, Wessel MJ, Zandvliet SB, Hummel FC.",Med. 2023 Sep 8;4(9):591-599.e3. doi: 10.1016/j.medj.2023.06.006. Epub 2023 Jul 11.,Bigoni C,Med,2023,2023/07/12,,,10.1016/j.medj.2023.06.006
37745317,Dissociable contributions of the medial parietal cortex to recognition memory,,,,,,"Koslov SR, Kable JW, Foster BL.",bioRxiv [Preprint]. 2023 Sep 13:2023.09.12.557048. doi: 10.1101/2023.09.12.557048.,Koslov SR,bioRxiv,2023,2023/09/25,PMC10515876,,10.1101/2023.09.12.557048
37234603,"Seeing in my way or your way: impact of intelligence, attention, and empathy on brain reactivity",,,,,,"Montandon ML, Rodriguez C, Herrmann FR, Eytan A, Pegna AJ, Haller S, Giannakopoulos P.",Front Hum Neurosci. 2023 May 10;17:1071676. doi: 10.3389/fnhum.2023.1071676. eCollection 2023.,Montandon ML,Front Hum Neurosci,2023,2023/05/26,PMC10206026,,10.3389/fnhum.2023.1071676
36404463,The pericontused cortex can support function early after TBI but it remains functionally isolated from normal afferent input,,,,,,"Paydar A, Harris NG.",Exp Neurol. 2023 Jan;359:114260. doi: 10.1016/j.expneurol.2022.114260. Epub 2022 Oct 28.,Paydar A,Exp Neurol,2023,2022/11/21,,,10.1016/j.expneurol.2022.114260
38140852,Introducing a core dataset for real-world data in multiple sclerosis registries and cohorts: Recommendations from a global task force,,,,,,"Parciak T, Geys L, Helme A, van der Mei I, Hillert J, Schmidt H, Salter A, Zakaria M, Middleton R, Stahmann A, Dobay P, Hernandez Martinez-Lapiscina E, Iaffaldano P, Plueschke K, Rojas JI, Sabidó M, Magyari M, van der Walt A, Arickx F, Comi G, Peeters LM.",Mult Scler. 2024 Mar;30(3):396-418. doi: 10.1177/13524585231216004. Epub 2023 Dec 23.,Parciak T,Mult Scler,2024,2023/12/23,PMC10935622,,10.1177/13524585231216004
37425210,Brain working memory network indices as landmarks of intelligence,,,,,,"Khodaei M, Laurienti PJ, Dagenbach D, Simpson SL.",Neuroimage Rep. 2023 Jun;3(2):100165. doi: 10.1016/j.ynirp.2023.100165. Epub 2023 Mar 20.,Khodaei M,Neuroimage Rep,2023,2023/07/10,PMC10327823,NIHMS1909521,10.1016/j.ynirp.2023.100165
37554643,Dependence of resting-state-based cerebrovascular reactivity (CVR) mapping on spatial resolution,,,,,,"Liu P, Hu B, Kartchner L, Joshi P, Xu C, Jiang D.",Front Neuroimaging. 2023 Jun 26;2:1205459. doi: 10.3389/fnimg.2023.1205459. eCollection 2023.,Liu P,Front Neuroimaging,2023,2023/08/09,PMC10406303,,10.3389/fnimg.2023.1205459
36993378,Functional identification of language-responsive channels in individual participants in MEG investigations,,,,,,"Bruffaerts R, Pongos A, Shain C, Lipkin B, Siegelman M, Wens V, Sjøgård M, Pantazis D, Blank I, Goldman S, De Tiège X, Fedorenko E.",bioRxiv [Preprint]. 2023 Mar 23:2023.03.23.533424. doi: 10.1101/2023.03.23.533424.,Bruffaerts R,bioRxiv,2023,2023/03/30,PMC10055362,,10.1101/2023.03.23.533424
37711426,Functional connectivity in a monetary and social incentive delay task in medicated patients with schizophrenia,,,,,,"Hanewald B, Lockhofen DEL, Sammer G, Stingl M, Gallhofer B, Mulert C, Iffland JR.",Front Psychiatry. 2023 Aug 30;14:1200860. doi: 10.3389/fpsyt.2023.1200860. eCollection 2023.,Hanewald B,Front Psychiatry,2023,2023/09/15,PMC10498543,,10.3389/fpsyt.2023.1200860
37979944,"Neuroimaging and Biosample Collection in the Toronto Adolescent and Youth Cohort Study: Rationale, Methods, and Early Data",,,,,,"Dickie EW, Ameis SH, Boileau I, Diaconescu AO, Felsky D, Goldstein BI, Gonçalves V, Griffiths JD, Haltigan JD, Husain MO, Rubin-Kahana DS, Iftikhar M, Jani M, Lai MC, Lin HY, MacIntosh BJ, Wheeler AL, Vasdev N, Vieira E, Ahmadzadeh G, Heyland L, Mohan A, Ogunsanya F, Oliver LD, Zhu C, Wong JKY, Charlton C, Truong J, Yu L, Kelly R, Cleverley K, Courtney DB, Foussias G, Hawke LD, Hill S, Kozloff N, Polillo A, Rotenberg M, Quilty LC, Tempelaar W, Wang W, Nikolova YS, Voineskos AN; TAY Cohort Study Team.",Biol Psychiatry Cogn Neurosci Neuroimaging. 2024 Mar;9(3):275-284. doi: 10.1016/j.bpsc.2023.10.013. Epub 2023 Nov 17.,Dickie EW,Biol Psychiatry Cogn Neurosci Neuroimaging,2024,2023/11/18,,,10.1016/j.bpsc.2023.10.013
37844667,Proposed diagnostic criteria for arrhythmogenic cardiomyopathy: European Task Force consensus report,,,,,,"Corrado D, Anastasakis A, Basso C, Bauce B, Blomström-Lundqvist C, Bucciarelli-Ducci C, Cipriani A, De Asmundis C, Gandjbakhch E, Jiménez-Jáimez J, Kharlap M, McKenna WJ, Monserrat L, Moon J, Pantazis A, Pelliccia A, Perazzolo Marra M, Pillichou K, Schulz-Menger J, Jurcut R, Seferovic P, Sharma S, Tfelt-Hansen J, Thiene G, Wichter T, Wilde A, Zorzi A.",Int J Cardiol. 2024 Jan 15;395:131447. doi: 10.1016/j.ijcard.2023.131447. Epub 2023 Oct 14.,Corrado D,Int J Cardiol,2024,2023/10/16,,,10.1016/j.ijcard.2023.131447
37190580,Cognitive Processes and Resting-State Functional Neuroimaging Findings in High Schizotypal Individuals and Schizotypal Personality Disorder Patients: A Systematic Review,,,,,,"Zouraraki C, Karamaouna P, Giakoumaki SG.",Brain Sci. 2023 Apr 4;13(4):615. doi: 10.3390/brainsci13040615.,Zouraraki C,Brain Sci,2023,2023/05/16,PMC10137138,,10.3390/brainsci13040615
37506703,Recruitment of grid-like responses in human entorhinal and piriform cortices by odor landmark-based navigation,,,,,,"Raithel CU, Miller AJ, Epstein RA, Kahnt T, Gottfried JA.",Curr Biol. 2023 Sep 11;33(17):3561-3570.e4. doi: 10.1016/j.cub.2023.06.087. Epub 2023 Jul 27.,Raithel CU,Curr Biol,2023,2023/07/28,PMC10510564,NIHMS1920840,10.1016/j.cub.2023.06.087
36863342,Activation of human visual area V6 during egocentric navigation with and without visual experience,,,,,,"Aggius-Vella E, Chebat DR, Maidenbaum S, Amedi A.",Curr Biol. 2023 Apr 10;33(7):1211-1219.e5. doi: 10.1016/j.cub.2023.02.025. Epub 2023 Mar 1.,Aggius-Vella E,Curr Biol,2023,2023/03/02,,,10.1016/j.cub.2023.02.025
37425727,Cognitive Dynamics Estimation: A whole-brain spatial regression paradigm for extracting the temporal dynamics of cognitive processes,,,,,,"Koyama Y, Yamamoto T, Hirayama JI, Jimura K, Sadato N, Chikazoe J.",bioRxiv [Preprint]. 2023 Jun 27:2023.06.12.543130. doi: 10.1101/2023.06.12.543130.,Koyama Y,bioRxiv,2023,2023/07/10,PMC10326986,,10.1101/2023.06.12.543130
37717543,Polygenic risk for neuroticism is associated with less efficient control in more difficult situations,,,,,,"Park H, Forthman KL, Kuplicki R, Victor TA, Yeh HW, Thompson WK, Howlett JR, Guinjoan S, Paulus MP.",Psychiatry Res Neuroimaging. 2023 Oct;335:111716. doi: 10.1016/j.pscychresns.2023.111716. Epub 2023 Sep 14.,Park H,Psychiatry Res Neuroimaging,2023,2023/09/17,PMC10841151,NIHMS1933432,10.1016/j.pscychresns.2023.111716
37427340,Are there reliable multiparametric MRI criteria for differential diagnosis between intracranial meningiomas and solitary intracranial dural metastases?,,,,,,"Wu H, Beylerli O, Gareev I, Beilerli A, Ilyasova T, Talybov R, Sufianov A, Guo X.",Oncol Lett. 2023 Jun 28;26(2):350. doi: 10.3892/ol.2023.13936. eCollection 2023 Aug.,Wu H,Oncol Lett,2023,2023/07/10,PMC10326821,,10.3892/ol.2023.13936
36549573,The brain stimulation of DLPFC regulates choice preference in intertemporal choice self-other differences,,,,,,"Zhang Q, Wang S, Zhu Q, Yan J, Zhang T, Zhang J, Jin Z, Li L.",Behav Brain Res. 2023 Feb 25;440:114265. doi: 10.1016/j.bbr.2022.114265. Epub 2022 Dec 19.,Zhang Q,Behav Brain Res,2023,2022/12/22,,,10.1016/j.bbr.2022.114265
37961433,TMS-induced plasticity improving cognitive control in OCD I: Clinical and neuroimaging outcomes from a randomised trial of rTMS for OCD,,,,,,"Fitzsimmons SMDD, Postma T, van Campen AD, Vriend C, Batelaan NM, van Oppen P, Hoogendoorn AW, van der Werf YD, van den Heuvel OA.",medRxiv [Preprint]. 2023 Nov 5:2023.11.04.23298100. doi: 10.1101/2023.11.04.23298100.,Fitzsimmons SMDD,medRxiv,2023,2023/11/14,PMC10635261,,10.1101/2023.11.04.23298100
37604690,Effect of Alzheimer's Pathology on Task-Related Brain Network Reconfiguration in Aging,,,,,,"Cassady KE, Chen X, Adams JN, Harrison TM, Zhuang K, Maass A, Baker S, Jagust W.",J Neurosci. 2023 Sep 20;43(38):6553-6563. doi: 10.1523/JNEUROSCI.0023-23.2023. Epub 2023 Aug 21.,Cassady KE,J Neurosci,2023,2023/08/21,PMC10513069,,10.1523/JNEUROSCI.0023-23.2023
38264540,A reappraisal of the default mode and frontoparietal networks in the common marmoset brain,,,,,,"Okuno T, Ichinohe N, Woodward A.",Front Neuroimaging. 2024 Jan 9;2:1345643. doi: 10.3389/fnimg.2023.1345643. eCollection 2023.,Okuno T,Front Neuroimaging,2024,2024/01/24,PMC10803424,,10.3389/fnimg.2023.1345643
37398470,Decoding fMRI Data: A Comparison Between Support Vector Machines and Deep Neural Networks,,,,,,"Liang Y, Bo K, Meyyappan S, Ding M.",bioRxiv [Preprint]. 2023 Jun 1:2023.05.30.542882. doi: 10.1101/2023.05.30.542882.,Liang Y,bioRxiv,2023,2023/07/03,PMC10312615,,10.1101/2023.05.30.542882
37333161,Social reward network connectivity differs between autistic and neurotypical youth during social interaction,,,,,,"Xie H, Moraczewski D, McNaughton KA, Warnell KR, Alkire D, Merchant JS, Kirby LA, Yarger HA, Redcay E.",bioRxiv [Preprint]. 2023 Jun 7:2023.06.05.543807. doi: 10.1101/2023.06.05.543807.,Xie H,bioRxiv,2023,2023/06/19,PMC10274709,,10.1101/2023.06.05.543807
37113322,Cognition is entangled with metabolism: relevance for resting-state EEG-fMRI,,,,,,"Jacob M, Ford J, Deacon T.",Front Hum Neurosci. 2023 Apr 11;17:976036. doi: 10.3389/fnhum.2023.976036. eCollection 2023.,Jacob M,Front Hum Neurosci,2023,2023/04/28,PMC10126302,,10.3389/fnhum.2023.976036
36798194,Resting state neurophysiology of agonist-antagonist myoneural interface in persons with transtibial amputation,,,,,,"Chicos L, Rangaprakash D, Barry R, Herr H.",Res Sq [Preprint]. 2023 Feb 9:rs.3.rs-2362961. doi: 10.21203/rs.3.rs-2362961/v1.,Chicos L,Res Sq,2023,2023/02/17,PMC9934762,,10.21203/rs.3.rs-2362961/v1
37745373,Functional connectome through the human life span,,,,,,"Sun L, Zhao T, Liang X, Xia M, Li Q, Liao X, Gong G, Wang Q, Pang C, Yu Q, Bi Y, Chen P, Chen R, Chen Y, Chen T, Cheng J, Cheng Y, Cui Z, Dai Z, Deng Y, Ding Y, Dong Q, Duan D, Gao JH, Gong Q, Han Y, Han Z, Huang CC, Huang R, Huo R, Li L, Lin CP, Lin Q, Liu B, Liu C, Liu N, Liu Y, Liu Y, Lu J, Ma L, Men W, Qin S, Qiu J, Qiu S, Si T, Tan S, Tang Y, Tao S, Wang D, Wang F, Wang J, Wang P, Wang X, Wang Y, Wei D, Wu Y, Xie P, Xu X, Xu Y, Xu Z, Yang L, Yuan H, Zeng Z, Zhang H, Zhang X, Zhao G, Zheng Y, Zhong S; Alzheimer’s Disease Neuroimaging Initiative, Cam-CAN, Developing Human Connectome Project, DIDA-MDD Working Group, MCADI, NSPN; He Y.",bioRxiv [Preprint]. 2023 Sep 19:2023.09.12.557193. doi: 10.1101/2023.09.12.557193.,Sun L,bioRxiv,2023,2023/09/25,PMC10515818,,10.1101/2023.09.12.557193
37763153,Parcellation-Based Connectivity Model of the Judgement Core,,,,,,"Hormovas J, Dadario NB, Tang SJ, Nicholas P, Dhanaraj V, Young I, Doyen S, Sughrue ME.",J Pers Med. 2023 Sep 16;13(9):1384. doi: 10.3390/jpm13091384.,Hormovas J,J Pers Med,2023,2023/09/28,PMC10532823,,10.3390/jpm13091384
38128160,Brain activation during an emotional task in participants with PTSD and borderline and/or cluster C personality disorders,,,,,,"Aarts I, Vriend C, van den Heuvel OA, Thomaes K.",Neuroimage Clin. 2024;41:103554. doi: 10.1016/j.nicl.2023.103554. Epub 2023 Dec 18.,Aarts I,Neuroimage Clin,2024,2023/12/21,PMC10777111,,10.1016/j.nicl.2023.103554
38070689,Preliminary evaluation of novel Bodily Attention Task to assess the role of the brain in chemotherapy-induced peripheral neurotoxicity (CIPN),,,,,,"Manuweera T, Wagenknecht A, Kleckner AS, Dorsey SG, Zhu S, Tivarus ME, Kesler SR, Ciner A, Kleckner IR.",Behav Brain Res. 2024 Mar 5;460:114803. doi: 10.1016/j.bbr.2023.114803. Epub 2023 Dec 8.,Manuweera T,Behav Brain Res,2024,2023/12/09,PMC10860373,NIHMS1954894,10.1016/j.bbr.2023.114803
36864909,Stroke risk prediction by color Doppler ultrasound of carotid artery-based deep learning using Inception V3 and VGG-16,,,,,,"Su SS, Li LY, Wang Y, Li YZ.",Front Neurol. 2023 Feb 14;14:1111906. doi: 10.3389/fneur.2023.1111906. eCollection 2023.,Su SS,Front Neurol,2023,2023/03/03,PMC9971808,,10.3389/fneur.2023.1111906
37986856,Interleaved TMS/fMRI shows that threat decreases dlPFC-mediated top-down regulation of emotion processing,,,,,,"Patel M, Teferi M, Casalvera A, Lynch K, Nitchie F, Makhoul W, Oathes DJ, Sheline Y, Balderston NL.",medRxiv [Preprint]. 2023 Nov 11:2023.11.11.23298414. doi: 10.1101/2023.11.11.23298414.,Patel M,medRxiv,2023,2023/11/21,PMC10659468,,10.1101/2023.11.11.23298414
